trp_french_cuirassier_ai|Coracero Francés
trp_french_cuirassier_ai_pl|Cuirassiers
trp_french_carabineer_ai|Carabinero Francés
trp_french_carabineer_ai_pl|Carabiniers
trp_french_grenadier_a_cheval_ai|Granadero a Caballo Francés
trp_french_grenadier_a_cheval_ai_pl|Granaderos a Caballo
trp_french_ship_ai|Marinero Francés
trp_french_ship_ai_pl|Marineros
trp_french_ship_marine_ai|Marina Francés
trp_french_ship_marine_ai_pl|Infantería de Marina
trp_french_arty_ai|Artillero Francés
trp_french_arty_ai_pl|Artillería (Cañón)
trp_french_arty_alt_ai|Artillero Francés
trp_french_arty_alt_ai_pl|Artillería (Howitzer)
trp_prussian_infantry_ai|Infantería de Línea Prusiana
trp_prussian_infantry_ai_pl|Infantería de Línea (Brandenburg)
trp_prussian_infantry2_ai|Infantería de Línea Prusiana
trp_prussian_infantry2_ai_pl|Infantería de Línea (Rhen)
trp_prussian_infantry_kurmark_ai|Landwehr Prusiano
trp_prussian_infantry_kurmark_ai_pl|Landwehr
trp_prussian_infantry_freikorps_ai|Freikorps Prusiano
trp_prussian_infantry_freikorps_ai_pl|Freikorps
trp_prussian_infantry_15_ai|Guardia a Pie Prusiana
trp_prussian_infantry_15_ai_pl|Guardias a Pie
trp_prussian_infantry_rifle_ai|Jaeger Prusiano
trp_prussian_infantry_rifle_ai_pl|Jaegers
trp_prussian_dragoon_ai|Dragones Prussianos
trp_prussian_dragoon_ai_pl|Dragones
trp_prussian_hussar_ai|Húsar Prusiano
trp_prussian_hussar_ai_pl|Húsares
trp_prussian_landwehr_cav_ai|Lancero Prusiano
trp_prussian_landwehr_cav_ai_pl|Lanceros
trp_prussian_cuirassier_ai|Coracero Prusiano
trp_prussian_cuirassier_ai_pl|Cuirassiers
trp_prussian_arty_ai|Artillero Prusiano
trp_prussian_arty_ai_pl|Artillería (Cañón)
trp_prussian_arty_alt_ai|Artillero Prusiano
trp_prussian_arty_alt_ai_pl|Artillería (Howitzer)
trp_russian_partizan_ai|Guerrillero Ruso
trp_russian_partizan_ai_pl|Guerrilleros
trp_russian_opol_ai|Milicia Rusa
trp_russian_opol_ai_pl|Milicia de Línea
trp_russian_infantry_ai|Infantería de Línea Rusa
trp_russian_infantry_ai_pl|Infantería de Línea
trp_russian_grenadier_ai|Granadero Ruso
trp_russian_grenadier_ai_pl|Granaderos
trp_russian_foot_guard_ai|Guardia a Pie Rusa
trp_russian_foot_guard_ai_pl|Guardias a Pie
trp_russian_infantry_rifle_ai|Jaeger Ruso
trp_russian_infantry_rifle_ai_pl|Jaegers
trp_russian_hussar_ai|Húsar Ruso
trp_russian_hussar_ai_pl|Húsares
trp_russian_uhlan_ai|Russian Uhlan
trp_russian_uhlan_ai_pl|Uhlans
trp_russian_cossack_ai|Cosaco Ruso
trp_russian_cossack_ai_pl|Cosacos
trp_russian_dragoon_ai|Dragón Ruso
trp_russian_dragoon_ai_pl|Dragones
trp_russian_horse_guard_ai|Guardia a Caballo Ruso
trp_russian_horse_guard_ai_pl|Guardias a Caballo
trp_russian_arty_ai|Artillero Ruso
trp_russian_arty_ai_pl|Artillería (Cañón)
trp_russian_arty_alt_ai|Artillero Ruso
trp_russian_arty_alt_ai_pl|Artillería (Howitzer)
trp_austrian_infantry_ai|Infantería de Línea Austríaca
trp_austrian_infantry_ai_pl|Infantería de Línea
trp_austrian_infantry2_ai|Infantería de Línea Húngara
trp_austrian_infantry2_ai_pl|Infantería de Línea
trp_austrian_grenzer_ai|Grenzer Austríaco
trp_austrian_grenzer_ai_pl|Grenzers
trp_austrian_grenadier_ai|Granadero Húngaro
trp_austrian_grenadier_ai_pl|Grenadiers
trp_austrian_infantry_rifle_ai|Jaeger Austríaco
trp_austrian_infantry_rifle_ai_pl|Jaegers
trp_austrian_hussar_ai|Húsar Austríaco
trp_austrian_hussar_ai_pl|Húsares
trp_austrian_uhlan_ai|Ulano Austríaco
trp_austrian_uhlan_ai_pl|Ulanos
trp_austrian_light_horse_ai|Chevauleger Austríaco
trp_austrian_light_horse_ai_pl|Chevaulegers
trp_austrian_dragoon_ai|Dragón Austríaco
trp_austrian_dragoon_ai_pl|Dragones
trp_austrian_cuirassier_ai|Coracero Austríaco
trp_austrian_cuirassier_ai_pl|Coraceros
trp_austrian_arty_ai|Artillero Austríaco
trp_austrian_arty_ai_pl|Artillería (Cañón)
trp_austrian_arty_alt_ai|Artillero Austríaco
trp_austrian_arty_alt_ai_pl|Artillería (Howitzer)
trp_rhine_infantry_bavaria_ai|Infanteria de linea de Bavaria
trp_rhine_infantry_bavaria_ai_pl|Infanteria de linea de Bavaria
trp_rhine_infantry_wurttemberg_ai|Infanteria de linea de Wurttemberger 
trp_rhine_infantry_wurttemberg_ai_pl|Infanteria de linea de Wurttemberger 
trp_rhine_infantry_saxony_ai|Infanteria de linea Sajona
trp_rhine_infantry_saxony_ai_pl|Infanteria de linea Sajona
trp_rhine_infantry_wurttemberg2_ai|Granadero de Wurttemberger
trp_rhine_infantry_wurttemberg2_ai_pl|Granaderos de Wurttemberger
trp_rhine_grenadier_guard_ai|Guardia granadero de Westphalian 
trp_rhine_grenadier_guard_ai_pl|Guardias granaderos
trp_rhine_light_infantry_hessen_ai|Infanteria Ligera de Hesee
trp_rhine_light_infantry_hessen_ai_pl|Infanteria Ligera
trp_rhine_light_infantry_bavaria_ai|Tirador Bavaro
trp_rhine_light_infantry_bavaria_ai_pl|Tirador
trp_rhine_mounted_jaeger_ai|Tirador a Caballo de Nassau
trp_rhine_mounted_jaeger_ai_pl|Tiradores a Caballo
trp_rhine_uhlan_ai|Ulano Sajon
trp_rhine_uhlan_ai_pl|Ulanos
trp_rhine_light_dragoon_ai|Dragones ligeros deBadner
trp_rhine_light_dragoon_ai_pl|Dragones ligeros
trp_rhine_cuirassier_ai|Coracero de Westphalian 
trp_rhine_cuirassier_ai_pl|Coracero
trp_rhine_garde_du_corps_ai|Guardia a caballo Sajon
trp_rhine_garde_du_corps_ai_pl|Guardia a caballo
trp_rhine_arty_ai|Artillero Bavaro 
trp_rhine_arty_ai_pl|Artilleria (Cañón)
trp_rhine_arty_alt_ai|Artillero  Bavaro
trp_rhine_arty_alt_ai_pl|Artilleria (Howitzer)
trp_austrian_11_ai_pl|Infantería de Línea Austríaca
trp_austrian_11_ai|Infantería de Línea Austríaca
trp_austrian_16_ai_pl|Granadero Austríaco
trp_austrian_16_ai|Granadero Austríaco
trp_austrian_24_ai_pl|Infantería de Línea Austríaca
trp_austrian_24_ai|Infantería de Línea Austríaca
trp_austrian_31_ai_pl|Infantería de Línea Húngara
trp_austrian_31_ai|Infantería de Línea Húngara
trp_austrian_34_ai_pl|Infantería de Línea Húngara
trp_austrian_34_ai|Infantería de Línea Húngara
trp_austrian_39_ai_pl|Infantería de Línea Húngara
trp_austrian_39_ai|Infantería de Línea Húngara
trp_austrian_4_ai_pl|Infantería de Línea Austríaca
trp_austrian_4_ai|Infantería de Línea Austríaca
trp_austrian_51_ai_pl|Infantería de Línea Húngara
trp_austrian_51_ai|Infantería de Línea Húngara
trp_austrian_56_ai_pl|Granadero Austríaco
trp_austrian_56_ai|Granadero Austríaco
trp_austrian_59_ai_pl|Infantería de Línea Austríaca
trp_austrian_59_ai|Infantería de Línea Austríaca
trp_austrian_cuirassier5_ai_pl|Cuirassier Austríaco
trp_austrian_cuirassier5_ai|Cuirassier Austríaco
trp_austrian_grenzer5_ai_pl|Grenzer Austríaco
trp_austrian_grenzer5_ai|Grenzer Austríaco
trp_austrian_horseart_ai_pl|Artillería a caballo Austríaca
trp_austrian_horseart_ai|Artillería a caballo Austríaca
trp_austrian_hussar12_ai|Húsar Húngara
trp_austrian_hussar12_ai_pl|Húsares
trp_brit_canadian_horsemen_ai_pl|Caballería Ligera Colonial Canadiense
trp_brit_canadian_horsemen_ai|Caballería Ligera Colonial Canadiense
trp_brit_canadian_infantry_ai_pl|Infantería colonial canadiense
trp_brit_canadian_infantry_ai|Infantería colonial canadiense
trp_brit_horseart_ai_pl|Artillería real a caballo
trp_brit_horseart_ai|Artillería real a caballo
trp_brit_indian_ai_pl|Infantería india
trp_brit_indian_ai|Infantería india
trp_british_foot_guard_ai_pl|Guardia de pies británico
trp_british_foot_guard_ai|Guardia de pies británico
trp_british_highlander78_ai_pl|Infantería de Línea Británica
trp_british_highlander78_ai|Infantería de Línea Británica
trp_british_hussar_ai_pl|Húsares
trp_british_hussar_ai|Húsar británico
trp_british_infantry14_ai_pl|Infantería de Línea Británica
trp_british_infantry14_ai|Infantería de Línea Británica
trp_french_corses_ai_pl|Fusileros corsos
trp_french_corses_ai|Fusileros corsos
trp_french_foot_dragoon_ai_pl|Dragón Francés
trp_french_foot_dragoon_ai|Dragón Francés
trp_french_gendarme_ai_pl|Gendarme francés
trp_french_gendarme_ai|Gendarme francés
trp_french_guard_marines_ai_pl|Guardia Marina Francesa
trp_french_guard_marines_ai|Guardia Marina Francesa
trp_french_horseart_ai_pl|Artillería a caballo francesa
trp_french_horseart_ai|Artillería a caballo francesa
trp_french_hussar5_ai_pl|Húsares
trp_french_hussar5_ai|Húsar Francés
trp_french_infantry14_ai_pl|Infantería de Línea Francesa
trp_french_infantry14_ai|Infantería de Línea Francesa
trp_french_infantry3_ai_pl|Infantería de Línea Francesa
trp_french_infantry3_ai|Infantería de Línea Francesa
trp_french_infantry65_ai_pl|Infantería de Línea Francesa
trp_french_infantry65_ai|Infantería de Línea Francesa
trp_french_infantry_1er_ai_pl|Infantería de Línea Francesa
trp_french_infantry_1er_ai|Infantería de Línea Francesa
trp_french_infantry_swiss_ai_pl|Swiss Infantería de Línea
trp_french_infantry_swiss_ai|Swiss Infantería de Línea
trp_french_mounted_chasseur_ai_pl|Cazador Montado Francés
trp_french_mounted_chasseur_ai|Cazador Montado Francés
trp_nwe_rus_horse_arty_ai_pl|Artillería a caballo rusa
trp_nwe_rus_horse_arty_ai|Artillería a caballo rusa
trp_ottoman_arty_ai_pl|Artillero Bavaro 
trp_ottoman_arty_ai|Artillero Bavaro 
trp_ottoman_arty_alt_ai_pl|Artilleria (Howitzer)
trp_ottoman_arty_alt_ai|Artilleria (Cañón)
trp_ottoman_arty_guard_ai_pl|Guardia de artilleria
trp_ottoman_arty_guard_ai|Guardia de artilleria
trp_ottoman_bashi_ai_pl|Basi-bozuk
trp_ottoman_bashi_ai|Basi-bozuk
trp_ottoman_camel_cav_ai_pl|Caballería ligera de camellos otomana
trp_ottoman_camel_cav_ai|Caballería ligera de camellos otomana
trp_ottoman_camel_heavy_cav_ai_pl|Caballería pesada de camellos otomana
trp_ottoman_camel_heavy_cav_ai|Caballería pesada de camellos otomana
trp_ottoman_cuirassier_ai_pl|Coracero otomano
trp_ottoman_cuirassier_ai|Coracero otomano
trp_ottoman_dragoon_ai_pl|Dragón otomano
trp_ottoman_dragoon_ai|Dragón otomano
trp_ottoman_heavy_cavalry_ai_pl|Mameluco
trp_ottoman_heavy_cavalry_ai|Mameluco
trp_ottoman_horseart_ai_pl|Artillería a caballo otomana
trp_ottoman_horseart_ai|Artillería a caballo otomana
trp_ottoman_horseart_guard_ai_pl|Artillería a caballo otomana
trp_ottoman_horseart_guard_ai|Artillería a caballo otomana
trp_ottoman_hussar_ai_pl|Húsares
trp_ottoman_hussar_ai|Húsar Otomano
trp_ottoman_jani_ai_pl|Jenízaro otomano
trp_ottoman_jani_ai|Jenízaro otomano
trp_ottoman_jani_istanbul_ai_pl|Jenízaro otomano
trp_ottoman_jani_istanbul_ai|Jenízaro otomano
trp_ottoman_lancer_ai_pl|Lancero otomano
trp_ottoman_lancer_ai|Lancero otomano
trp_ottoman_levend_ai_pl|Infantería de Línea otomana
trp_ottoman_levend_ai|Infantería de Línea otomana
trp_ottoman_libyan_ai_pl|Beduino libio
trp_ottoman_libyan_ai|Beduino libio
trp_ottoman_light_ai_pl|Infantería ligera albanesa
trp_ottoman_light_ai|Infantería ligera albanesa
trp_ottoman_rifle_ai_pl|Fusilero otomano
trp_ottoman_rifle_ai|Fusilero otomano
trp_ottoman_ship_ai_pl|Tripulación del buque
trp_ottoman_ship_ai|Tripulación del buque
trp_ottoman_ship_cannon_ai_pl|Tripulación del buque
trp_ottoman_ship_cannon_ai|Tripulación del buque
trp_ottoman_ship_marine_ai_pl|Tripulación del buque
trp_ottoman_ship_marine_ai|Tripulación del buque
trp_ottoman_subara_ai_pl|Infantería de Línea otomana
trp_ottoman_subara_ai|Infantería de Línea otomana
trp_ottoman_uskudar_ai_pl|Infantería de Línea otomana
trp_ottoman_uskudar_ai|Infantería de Línea otomana
trp_pruss_brun_ai_pl|Guardia de pies prusiano
trp_pruss_brun_ai|Guardia de pies prusiano
trp_pruss_cav_silesian_ai_pl|Coracero prusiano
trp_pruss_cav_silesian_ai|Coracero prusiano
trp_pruss_freiw_ai_pl|Cazador prusiano
trp_pruss_freiw_ai|Cazador prusiano
trp_pruss_horseart_ai_pl|Artillería a caballo prusiana
trp_pruss_horseart_ai|Artillería a caballo prusiana
trp_rhine_grenadier_guard2_ai_pl|Guardia de Granaderos de Berg
trp_rhine_grenadier_guard2_ai|Guardia de Granaderos de Berg
trp_rhine_horseart_ai_pl|Artillería a caballo sajona
trp_rhine_horseart_ai|Artillería a caballo sajona
trp_russian_butyrskiy_infantry_ai_pl|Infantería de Línea Rusa
trp_russian_butyrskiy_infantry_ai|Infantería de Línea Rusa
trp_russian_finnish_jaeger_ai_pl|Jaeger finlandés
trp_russian_finnish_jaeger_ai|Jaeger finlandés
trp_russian_glukhovskiy_cuirassier_ai_pl|Coracero ruso
trp_russian_glukhovskiy_cuirassier_ai|Coracero ruso
trp_russian_internal_guard_ai_pl|Guardia interno ruso
trp_russian_internal_guard_ai|Guardia interno ruso
trp_russian_litovski_guard_ai_pl|Guardia de pie ruso
trp_russian_litovski_guard_ai|Guardia de pie ruso
trp_british_foot_guard1_ai|1st Regiment of Foot Guards
trp_british_foot_guard1_ai_pl|Guardia a Pie
trp_british_hussar2_ai|2nd KGL Hussars
trp_british_hussar2_ai_pl|Húsar
trp_prussian_infantry_2_ai|2. Infanterie-Regiment
trp_prussian_infantry_2_ai_pl|Infantería de Línea
trp_prussian_infantry12_ai|12. Brandenburgische Infanterie-Regiment
trp_prussian_infantry12_ai_pl|Infantería de Línea
trp_prussian_infantry14_ai|14. Westfalische Infanterie-Regiment
trp_prussian_infantry14_ai_pl|Infantería de Línea
trp_prussian_infantry18_ai|18. Infanterie-Regiment
trp_prussian_infantry18_ai_pl|Infantería de Línea
trp_prussian_infantry24_ai|24. Brandenburgische Infanterie-Regiment
trp_prussian_infantry24_ai_pl|Infantería de Línea
trp_prussian_infantry26_ai|26. Magdeburgische Infanterie-Regiment
trp_prussian_infantry26_ai_pl|Infantería de Línea
trp_prussian_infantry_elbe_ai|2. Elb-Landwehr-Regiment
trp_prussian_infantry_elbe_ai_pl|Infantería de Línea
trp_prussian_dragoon5_ai|5. Brandenburgische Dragoner-Regiment
trp_prussian_dragoon5_ai_pl|Dragón
trp_prussian_hussar_mhr_ai|Magdeburgisches Husaren-Regiment Nr.10
trp_prussian_hussar_mhr_ai_pl|Húsar
trp_austrian_32_ai|Infanterie Regiment Nr.32 Eszterházy
trp_austrian_32_ai_pl|Infantería de Línea
trp_italian_infantry1_ai|Infantería de Línea italiana
trp_italian_infantry2_ai|Infantería de Línea italiana
trp_italian_infantry3_ai|Infantería de Línea italiana
trp_italian_infantry4_ai|Infantería de Línea italiana
trp_italian_infantry5_ai|Infantería de Línea italiana
trp_italian_foot_guard1_ai|Guardia a Pie italiana
trp_italian_foot_guard2_ai|Guardia a Pie italiana
trp_italian_foot_guard3_ai|Guardia a Pie italiana
trp_italian_light_ai|Infantería ligera italiana
trp_italian_rifle_ai|Fusilero italiano
trp_italian_hussar1_ai|Húsar italiano
trp_italian_hussar2_ai|Húsar italiano
trp_italian_dragoon_ai|Dragones italianos
trp_italian_cuirassier1_ai|Guardia a Caballo italiana
trp_italian_cuirassier2_ai|Guardia a Caballo italiana
trp_italian_arty_ai|Artillería italiana
trp_italian_arty_alt_ai|Artillería italiana
trp_italian_horseart_ai|Artillería a caballo italiana
trp_italian_ship_marine_ai|Tripulación del buque
trp_italian_ship_ai|Tripulación del buque
trp_italian_infantry1_ai_pl|Infantería de Línea
trp_italian_infantry2_ai_pl|Infantería de Línea
trp_italian_infantry3_ai_pl|Infantería de Línea
trp_italian_infantry4_ai_pl|Infantería de Línea
trp_italian_infantry5_ai_pl|Infantería de Línea
trp_italian_foot_guard1_ai_pl|Guardia a Pie
trp_italian_foot_guard2_ai_pl|Guardia a Pie
trp_italian_foot_guard3_ai_pl|Guardia a Pie
trp_italian_light_ai_pl|Infantería ligera
trp_italian_rifle_ai_pl|Fusilero
trp_italian_hussar1_ai_pl|Húsar
trp_italian_hussar2_ai_pl|Húsar
trp_italian_dragoon_ai_pl|Dragones
trp_italian_cuirassier1_ai_pl|Guardia a Caballo
trp_italian_cuirassier2_ai_pl|Guardia a Caballo
trp_italian_arty_ai_pl|Artillería (Cañón)
trp_italian_arty_alt_ai_pl|Artillería (Howitzer)
trp_italian_horseart_ai_pl|Artillería a caballo italiana
trp_italian_ship_marine_ai_pl|Tripulación del buque
trp_italian_ship_ai_pl|Tripulación del buque
trp_rhine_infantry_saxony2_ai|Infanteria de linea Sajona
trp_rhine_infantry_saxony2_ai_pl|Infantería de Línea
trp_rhine_westphalian_hussar_ai|Húsar de Westphalian
trp_rhine_westphalian_hussar_ai_pl|Húsar
trp_rhine_infantry_waldeck_ai|Infantería de los Principados de Waldeck
trp_rhine_infantry_waldeck_ai_pl|Infantería de Línea
trp_rhine_wurt_guard_ai|Guardia a Pie de Wurttemberg
trp_rhine_wurt_guard_ai_pl|Guardia a Pie
trp_russian_ship_marine_ai_pl|Tripulación del buque
trp_russian_ship_ai_pl|Tripulación del buque
trp_russian_ship_marine_ai|Tripulación del buque
trp_russian_ship_ai|Tripulación del buque
trp_british_infantry|33rd Regiment of Foot
trp_british_infantry_pl|Infantería de Línea
trp_british_infantry_nco|33rd Regiment of Foot
trp_british_infantry_nco_pl|Sargento
trp_british_infantry_officer|33rd Regiment of Foot
trp_british_infantry_officer_pl|Oficial
trp_british_infantry_drum|33rd Regiment of Foot
trp_british_infantry_drum_pl|Tambor
trp_british_infantry_flute|33rd Regiment of Foot
trp_british_infantry_flute_pl|Flautista
trp_british_infantry2|5th Line Battalion King's German Legion
trp_british_infantry2_pl|Infantería de Línea
trp_british_infantry2_nco|Kings German Legion 5th Battalion
trp_british_infantry2_nco_pl|Sargento
trp_british_infantry2_officer|Kings German Legion 5th Battalion
trp_british_infantry2_officer_pl|Oficial
trp_british_infantry2_drum|Kings German Legion 5th Battalion
trp_british_infantry2_drum_pl|Tambor
trp_british_infantry2_flute|Kings German Legion 5th Battalion
trp_british_infantry2_flute_pl|Flautista
trp_british_highlander|42nd Regiment of Foot (Black Watch)
trp_british_highlander_pl|Infantería de Línea
trp_british_highlander_nco|42nd Highland Regiment of Foot
trp_british_highlander_nco_pl|Sargento
trp_british_highlander_officer|42nd Highland Regiment of Foot
trp_british_highlander_officer_pl|Oficial
trp_british_highlander_drum|42nd Highland Regiment of Foot
trp_british_highlander_drum_pl|Tambor
trp_british_highlander_pipes|42nd Highland Regiment of Foot
trp_british_highlander_pipes_pl|Gaitero
trp_british_foot_guard|Coldstream Regiment of Foot Guards
trp_british_foot_guard_pl|Guardia a Pie
trp_british_foot_guard_nco|2nd Regiment of Foot Guards (Coldstream)
trp_british_foot_guard_nco_pl|Sargento
trp_british_foot_guard_officer|2nd Regiment of Foot Guards (Coldstream)
trp_british_foot_guard_officer_pl|Oficial
trp_british_foot_guard_drum|2nd Regiment of Foot Guards (Coldstream)
trp_british_foot_guard_drum_pl|Tambor
trp_british_foot_guard_flute|2nd Regiment of Foot Guards (Coldstream)
trp_british_foot_guard_flute_pl|Flautista
trp_british_light_infantry|51st (2nd Yorkshire West Riding) Regiment of Foot
trp_british_light_infantry_pl|Infantería Ligera
trp_british_light_infantry_nco|51st Regiment of Foot
trp_british_light_infantry_nco_pl|Sargento
trp_british_light_infantry_officer|51st Regiment of Foot
trp_british_light_infantry_officer_pl|Oficial
trp_british_light_infantry_horn|51st Regiment of Foot
trp_british_light_infantry_horn_pl|Cornista
trp_british_rifle|95th Regiment of Foot (Rifles)
trp_british_rifle_pl|Tirador
trp_british_rifle_nco|95th Rifle Regiment of Foot
trp_british_rifle_nco_pl|Sargento
trp_british_rifle_officer|95th Rifle Regiment of Foot
trp_british_rifle_officer_pl|Oficial
trp_british_rifle_horn|95th Rifle Regiment of Foot
trp_british_rifle_horn_pl|Cornista
trp_british_hussar|1st KGL Hussars
trp_british_hussar_pl|Húsar
trp_british_hussar_nco|1st KGL Hussars
trp_british_hussar_nco_pl|Sargento
trp_british_hussar_officer|1st KGL Hussars
trp_british_hussar_officer_pl|Oficial
trp_british_hussar_trumpet|1st KGL Hussars
trp_british_hussar_trumpet_pl|Cornetista
trp_british_light_dragoon|23rd Light Dragoons
trp_british_light_dragoon_pl|Caballería Ligera
trp_british_light_dragoon_nco|23rd Light Dragoons
trp_british_light_dragoon_nco_pl|Sargento
trp_british_light_dragoon_officer|23rd Light Dragoons
trp_british_light_dragoon_officer_pl|Oficial
trp_british_light_dragoon_trumpet|23rd Light Dragoons
trp_british_light_dragoon_trumpet_pl|Cornetista
trp_british_dragoon|6th (Inniskilling) Dragoons
trp_british_dragoon_pl|Caballería Pesada
trp_british_dragoon_nco|6th (Inniskilling) Dragoons
trp_british_dragoon_nco_pl|Sargento
trp_british_dragoon_officer|6th (Inniskilling) Dragoons
trp_british_dragoon_officer_pl|Oficial
trp_british_dragoon_trumpet|6th (Inniskilling) Dragoons
trp_british_dragoon_trumpet_pl|Cornetista
trp_british_horseguard|Royal Horse Guards Blue
trp_british_horseguard_pl|Caballería Pesada
trp_british_horseguard_nco|Royal Horse Guards Blue
trp_british_horseguard_nco_pl|Sargento
trp_british_horseguard_officer|Royal Horse Guards Blue
trp_british_horseguard_officer_pl|Oficial
trp_british_horseguard_trumpet|Royal Horse Guards Blue
trp_british_horseguard_trumpet_pl|Cornetista
trp_british_arty|Royal Foot Artillery
trp_british_arty_pl|Artillería
trp_british_arty_guard|Guardia de artilleria
trp_british_arty_guard_pl|Guardia de artilleria
trp_british_arty_nco|Royal Foot Artillery
trp_british_arty_nco_pl|Tren de Artillería
trp_british_arty_officer|Royal Foot Artillery
trp_british_arty_officer_pl|Oficial
trp_british_rocket|2nd Rocket Troop
trp_british_rocket_pl|Artillería de Cohetes
trp_british_medic|Cirujano
trp_british_medic_pl|Cirujano
trp_british_sapper|Zapador
trp_british_sapper_pl|Ingeniero
trp_british_ship|Tripulación del buque
trp_british_ship_pl|Infantería
trp_british_ship_cannon|Tripulación del buque
trp_british_ship_cannon_pl|Artillería del buque
trp_british_ship_marine|Tripulación del buque
trp_british_ship_marine_pl|Marina, 1st Battalion - Royal Marines
trp_british_ship_captain|Tripulación del buque
trp_british_ship_captain_pl|Capitán de Navío, HMS Neptune
trp_wellington|Arthur Wellesley, Duke of Wellington
trp_wellington_pl|Comandante
trp_french_infantry|45e Regiment d'Infanterie de ligne
trp_french_infantry_pl|Infantería de Línea
trp_french_infantry_nco|45e Regiment d'Infanterie de ligne
trp_french_infantry_nco_pl|Sargento
trp_french_infantry_officer|45e Regiment d'Infanterie de ligne
trp_french_infantry_officer_pl|Oficial
trp_french_infantry_drum|45e Regiment d'Infanterie de ligne
trp_french_infantry_drum_pl|Tambor
trp_french_infantry_flute|45e Regiment d'Infanterie de ligne
trp_french_infantry_flute_pl|Flautista
trp_french_infantry2|84e Regiment d'Infanterie de ligne
trp_french_infantry2_pl|Infantería de Línea
trp_french_infantry2_nco|84e Regiment d'Infanterie de ligne
trp_french_infantry2_nco_pl|Sargento
trp_french_infantry2_officer|84e Regiment d'Infanterie de ligne
trp_french_infantry2_officer_pl|Oficial
trp_french_infantry2_drum|84e Regiment d'Infanterie de ligne
trp_french_infantry2_drum_pl|Tambor
trp_french_infantry2_flute|84e Regiment d'Infanterie de ligne
trp_french_infantry2_flute_pl|Flautista
trp_french_infantry_vistula|Legion de la Vistule
trp_french_infantry_vistula_pl|Infantería de Línea
trp_french_infantry_vistula_nco|Legion de la Vistule
trp_french_infantry_vistula_nco_pl|Sargento
trp_french_infantry_vistula_officer|Legion de la Vistule
trp_french_infantry_vistula_officer_pl|Oficial
trp_french_infantry_vistula_drum|Legion de la Vistule
trp_french_infantry_vistula_drum_pl|Tambor
trp_french_infantry_vistula_flute|Legion de la Vistule
trp_french_infantry_vistula_flute_pl|Flautista
trp_french_old_guard|1er Regiment de Grenadiers de la Garde Imperiale
trp_french_old_guard_pl|Guardia a Pie
trp_french_old_guard_nco|1er Regiment de Grenadiers de la Garde Imperiale
trp_french_old_guard_nco_pl|Sargento
trp_french_old_guard_officer|1er Regiment de Grenadiers de la Garde Imperiale
trp_french_old_guard_officer_pl|Oficial
trp_french_old_guard_drum|1er Regiment de Grenadiers de la Garde Imperiale
trp_french_old_guard_drum_pl|Tambor
trp_french_old_guard_flute|1er Regiment de Grenadiers de la Garde Imperiale
trp_french_old_guard_flute_pl|Flautista
